id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22496369,23719409,132.0,41.0,2019-02-01,2.24,4,60
5806273,23719409,137.0,157.0,2019-08-06,3.04,4,65
5162578,23719409,6.0,28.0,2018-08-12,1.13,4,115
5192165,26856159,274.0,209.0,2019-02-01,4.12,3,63
5192219,26856159,307.0,194.0,2019-02-01,3.81,3,58
8254405,26856159,259.0,161.0,2019-02-01,3.46,3,42
23687344,27046912,28.0,41.0,2019-03-07,2.56,2,81
5227024,27046912,15.0,56.0,2019-02-01,1.07,2,89
5262076,4534649,84.0,170.0,2019-02-01,3.2,3,50
5434197,4534649,0.0,71.0,2019-02-01,1.34,3,55
6570517,4534649,0.0,52.0,2017-08-03,1.04,3,75
5397568,9209691,261.0,137.0,2019-02-01,2.83,2,185
7651547,9209691,284.0,5.0,2019-02-01,2.78,2,275
5590966,28723165,0.0,131.0,2019-02-01,2.5,1,70
5663222,29358602,129.0,151.0,2019-02-01,4.42,1,90
5681742,4029415,89.0,47.0,2019-02-01,0.9,1,62
5761032,29887425,24.0,58.0,2019-03-07,1.12,1,65
5826475,30242959,89.0,129.0,2019-02-07,2.5,1,116
5826700,26328221,0.0,36.0,2019-02-01,0.7,2,160
22159096,26328221,15.0,19.0,2019-09-06,0.99,2,180
5897622,17266994,239.0,67.0,2019-03-07,2.17,2,146
3492910,17266994,223.0,91.0,2019-06-06,1.52,2,146
5993541,4562182,284.0,74.0,2019-02-01,1.47,4,285
6103273,4562182,249.0,104.0,2019-02-01,2.07,4,285
28162058,4562182,326.0,9.0,2019-02-01,0.95,4,225
9576812,4562182,224.0,57.0,2019-02-01,1.32,4,250
6107592,30080463,138.0,65.0,2019-02-01,1.28,1,101
6155877,18248926,347.0,84.0,2019-02-01,2.26,1,36
6201914,9671470,6.0,129.0,2019-02-01,3.01,2,75
15035565,9671470,0.0,6.0,2018-08-05,0.19,2,199
6328394,8876603,252.0,143.0,2019-02-01,2.95,1,145
21076625,33074274,333.0,9.0,2019-02-01,0.42,2,65
6348972,33074274,329.0,40.0,2019-02-05,0.8,2,69
6364324,33106693,154.0,43.0,2019-01-07,1.66,3,16
21449446,33106693,88.0,2.0,2018-11-08,0.11,3,210
19967297,33106693,64.0,0.0,2019-02-01,0.72,3,110
15165888,33346283,316.0,19.0,2019-08-06,0.57,3,40
13062471,33346283,326.0,31.0,2019-02-01,0.88,3,55
6395425,33346283,348.0,42.0,2019-02-01,0.87,3,70
6471117,10380050,0.0,37.0,2019-02-01,0.74,1,50
6516344,25865233,4.0,71.0,2019-07-04,1.43,1,115
4891701,25168888,0.0,3.0,2015-03-01,0.05,3,109
6528040,25168888,196.0,37.0,2019-02-01,0.76,3,65
6933326,25168888,20.0,14.0,2019-02-01,0.29,3,75
24206224,10771238,188.0,0.0,2019-02-01,0.72,3,53
6546016,10771238,173.0,126.0,2019-02-01,2.65,3,80
6712530,10771238,203.0,185.0,2019-02-01,3.72,3,80
6590570,9777215,199.0,122.0,2019-02-01,2.49,3,177
11372330,9777215,175.0,90.0,2019-02-01,2.59,3,177
18290561,9777215,199.0,71.0,2019-02-01,2.67,3,177
12955454,33622924,352.0,116.0,2019-01-07,3.06,4,50
7064935,33622924,348.0,141.0,2019-02-01,2.99,4,70
6795657,33622924,354.0,134.0,2019-02-01,3.13,4,75
6656567,33622924,355.0,52.0,2019-02-01,1.39,4,85
6662112,29212339,222.0,52.0,2019-02-01,1.05,1,140
9992525,34874378,0.0,7.0,2018-04-04,0.23,2,70
6662487,34874378,0.0,59.0,2019-02-01,1.19,2,75
7194538,37633503,116.0,42.0,2019-02-01,1.03,1,355
7228259,37101663,0.0,66.0,2019-02-01,2.99,1,71
7279583,1557442,188.0,48.0,2017-06-09,1.04,1,450
7555693,39603420,0.0,151.0,2019-02-01,3.17,1,75
7610785,39915290,304.0,90.0,2019-09-06,1.96,2,299
25977603,39915290,314.0,8.0,2019-03-06,0.97,2,299
7744805,40703442,4.0,91.0,2019-02-01,1.95,3,153
7747237,40703442,0.0,1.0,2019-02-01,0.02,3,90
7746303,40703442,0.0,2.0,2019-02-01,0.07,3,150
7801262,2083759,219.0,42.0,2019-08-06,0.89,1,104
7843604,41329387,213.0,193.0,2019-02-01,4.17,1,100
7975360,12986426,60.0,95.0,2019-04-07,2.09,1,180
7995078,38793847,347.0,80.0,2019-02-07,1.71,1,65
8054277,42535703,0.0,32.0,2017-09-05,0.7,2,295
11530901,42535703,0.0,0.0,2019-02-01,0.72,2,120
8106774,7380428,99.0,86.0,2019-02-01,1.84,3,165
18198439,7380428,269.0,35.0,2019-01-07,1.39,3,165
9045876,7380428,193.0,44.0,2019-02-01,0.99,3,175
8173609,43137812,197.0,113.0,2019-02-01,2.46,1,200
8213227,43298076,101.0,34.0,2019-01-05,0.73,4,42
9572219,43298076,45.0,12.0,2019-02-01,0.28,4,44
9698992,43298076,97.0,24.0,2019-02-01,0.55,4,62
8341556,43298076,72.0,84.0,2019-02-01,1.82,4,55
8268465,43600713,188.0,57.0,2018-10-12,1.48,1,70
8326389,43893277,61.0,37.0,2019-11-06,0.81,1,85
8381953,44171084,247.0,102.0,2019-02-01,2.66,1,124
8568094,45093051,365.0,36.0,2019-09-06,2.52,2,100
26750638,45093051,351.0,13.0,2019-02-01,1.13,2,100
8611817,45303998,30.0,78.0,2019-02-01,2.32,1,60
8634515,24188973,66.0,31.0,2019-02-01,0.69,1,130
8734174,19808319,29.0,125.0,2019-02-01,2.77,2,117
8689608,19808319,44.0,146.0,2019-07-05,3.22,2,100
8729771,2101644,217.0,289.0,2019-02-01,6.46,1,130
8753832,21180442,78.0,58.0,2019-02-01,1.27,1,100
8754560,45913415,210.0,142.0,2019-06-07,3.12,2,64
15067291,45913415,272.0,97.0,2019-05-07,2.9,2,64
10928250,7650414,12.0,9.0,2019-02-01,0.25,2,399
8806104,7650414,66.0,51.0,2019-02-01,1.13,2,150
8845289,46322064,188.0,58.0,2018-02-01,1.33,1,290
8845951,4035773,293.0,76.0,2019-02-01,1.78,1,70
8906260,9597041,16.0,32.0,2019-02-01,0.73,1,65
8989320,15105912,187.0,186.0,2019-05-07,4.12,1,175
8992894,46973966,287.0,52.0,2019-02-01,1.16,2,899
9170129,46973966,249.0,107.0,2019-02-01,2.4,2,249
9093219,47411697,211.0,67.0,2019-02-01,1.54,1,90
9133278,25459,37.0,124.0,2019-02-01,2.78,2,41
27326744,25459,105.0,22.0,2019-02-01,2.33,2,40
9178165,527811,58.0,200.0,2019-02-01,4.51,1,80
9289159,43963802,325.0,46.0,2019-02-01,1.22,2,465
9328578,43963802,325.0,52.0,2019-04-06,1.33,2,230
9302921,31038604,0.0,66.0,2019-02-01,1.5,1,90
9434464,1241420,27.0,94.0,2019-02-01,2.2,1,130
9485606,49164778,360.0,76.0,2019-02-01,1.78,1,225
9492750,15441931,281.0,102.0,2019-05-07,2.33,1,190
9502150,49245656,281.0,42.0,2019-02-06,0.97,1,165
9576478,49572701,226.0,69.0,2019-11-06,1.61,1,245
9594995,49661200,198.0,287.0,2019-02-01,6.57,1,150
9623722,518931,296.0,38.0,2019-02-07,0.94,1,260
9713045,50144728,0.0,148.0,2019-02-01,3.47,1,200
9731134,29877911,247.0,33.0,2019-01-06,0.81,1,120
9786182,26627436,16.0,42.0,2019-02-01,1.0,1,29
9810271,50539477,183.0,100.0,2019-02-01,2.31,2,48
10022956,50539477,190.0,77.0,2019-02-06,3.26,2,50
9956834,18999923,32.0,92.0,2019-02-01,2.39,1,120
10008615,3841035,14.0,31.0,2019-12-06,0.72,1,125
10039579,7727013,276.0,61.0,2019-02-01,2.57,2,226
19334916,7727013,24.0,2.0,2019-02-01,0.16,2,200
10054480,16179625,0.0,58.0,2019-02-01,1.76,1,55
26995950,216227,310.0,68.0,2019-02-01,5.86,3,62
10088612,216227,310.0,229.0,2019-05-07,6.25,3,60
10088636,216227,280.0,219.0,2019-02-01,5.95,3,60
10135104,14439022,224.0,86.0,2019-01-07,2.01,1,75
10298783,52981364,209.0,167.0,2019-02-01,4.16,1,65
10351593,53274087,22.0,151.0,2019-06-07,5.34,1,90
10574818,54548232,311.0,84.0,2019-02-01,2.23,2,70
16701087,54548232,305.0,80.0,2018-03-12,2.69,2,75
10576172,5479882,19.0,72.0,2019-02-07,2.08,1,100
10748040,55567227,82.0,124.0,2019-05-07,3.16,2,60
14594286,55567227,37.0,89.0,2019-07-07,2.59,2,60
10755415,35301269,140.0,69.0,2019-02-01,1.72,1,80
10909987,5429885,66.0,147.0,2019-02-07,3.55,1,100
10943915,56710089,267.0,42.0,2019-03-06,1.07,1,198
10967026,4837798,209.0,107.0,2019-01-07,2.57,1,50
11044453,57049951,365.0,128.0,2019-02-01,3.16,9,69
14983453,57049951,345.0,100.0,2019-02-07,3.09,9,69
32207083,57049951,365.0,1.0,2019-10-04,0.33,9,69
32207090,57049951,365.0,1.0,2019-02-01,1.0,9,69
32207337,57049951,365.0,1.0,2019-02-01,0.39,9,69
11086888,118126,165.0,114.0,2019-02-07,3.19,1,200
11107261,57697937,247.0,90.0,2019-02-01,2.26,1,57
11370047,6669178,3.0,69.0,2019-02-01,1.7,1,80
23598012,60163700,0.0,12.0,2018-01-12,0.82,4,46
16352982,60163700,0.0,13.0,2019-02-01,0.67,4,50
11444671,60163700,185.0,42.0,2019-02-01,1.04,4,65
21803103,60163700,0.0,13.0,2019-02-01,0.69,4,65
11452989,12531773,162.0,64.0,2019-02-01,3.31,2,50
22294028,12531773,102.0,68.0,2019-06-07,3.65,2,80
11460993,60278793,39.0,96.0,2019-02-01,2.51,1,169
11496607,60542135,278.0,60.0,2019-02-01,1.49,1,165
11511431,23901404,35.0,90.0,2019-07-07,2.58,1,165
11552402,60990988,39.0,198.0,2019-02-01,4.87,1,90
11619832,51446803,216.0,67.0,2019-06-07,1.65,1,50
11667910,60500199,331.0,71.0,2019-03-06,1.76,1,205
11718547,18562674,90.0,102.0,2019-01-06,2.7,2,81
32404978,18562674,365.0,4.0,2019-07-06,0.85,2,58
11720001,62320186,323.0,46.0,2019-01-07,1.17,1,190
11732961,5362257,16.0,74.0,2019-02-01,1.87,1,130
11904191,63499716,53.0,130.0,2019-03-07,3.33,1,175
11940117,27488921,280.0,44.0,2019-02-01,1.12,1,148
12025076,64341665,365.0,49.0,2019-02-01,1.23,2,68
12315833,64341665,365.0,38.0,2019-02-01,0.97,2,69
12054723,64561100,204.0,98.0,2019-02-01,2.5,1,72
12110663,64948443,39.0,106.0,2019-02-01,2.7,1,82
4538012,12879538,343.0,21.0,2018-01-01,0.38,2,85
12267599,12879538,339.0,103.0,2019-02-07,2.67,2,125
12309858,66383919,0.0,40.0,2017-07-05,1.02,2,60
12310495,66383919,0.0,46.0,2017-11-03,1.17,2,75
21853347,67069129,257.0,65.0,2019-02-07,3.34,2,265
12403252,67069129,280.0,136.0,2019-02-01,3.51,2,175
12453775,7695686,80.0,44.0,2019-02-01,1.15,1,130
12563738,10312167,310.0,53.0,2019-03-03,1.4,2,376
13920801,10312167,296.0,76.0,2019-04-03,2.16,2,99
12624890,657869,131.0,47.0,2019-09-06,1.22,2,39
12664893,657869,122.0,69.0,2019-08-06,1.77,2,73
12625113,4057761,0.0,49.0,2019-02-01,1.26,1,45
12653674,68735532,0.0,30.0,2019-02-01,0.82,1,136
12736761,50601037,175.0,57.0,2019-10-06,1.51,1,259
12855923,33906660,361.0,154.0,2019-02-07,4.03,1,65
12929852,58782992,341.0,56.0,2019-02-01,1.5,2,450
19250742,58782992,186.0,96.0,2019-02-01,3.93,2,125
12932186,3718821,96.0,44.0,2019-12-06,1.18,1,120
13098705,14865754,75.0,34.0,2019-02-01,0.98,1,175
13149690,72008788,279.0,107.0,2019-02-01,2.86,1,75
13156881,34160620,0.0,58.0,2019-02-01,1.55,2,70
19378517,34160620,0.0,2.0,2019-02-01,0.08,2,80
13216357,14052889,290.0,32.0,2019-08-05,0.91,1,105
13225764,74227432,74.0,56.0,2019-09-06,1.49,1,79
13238321,40976536,180.0,34.0,2019-05-07,0.91,1,69
13244254,10110888,198.0,34.0,2019-02-01,1.0,1,170
624222,3097033,6.0,15.0,2019-02-01,0.18,2,136
13248583,3097033,15.0,50.0,2019-02-01,1.39,2,65
19766791,38815234,252.0,42.0,2019-03-06,1.78,2,45
13264690,38815234,246.0,60.0,2019-02-01,1.68,2,55
13280923,74879324,36.0,50.0,2019-02-01,1.33,1,79
13361613,8961407,351.0,50.0,2019-02-01,1.5,3,375
24370001,8961407,302.0,38.0,2019-01-07,3.21,3,450
13373898,8961407,297.0,46.0,2019-02-01,1.3,3,350
13427968,78258,0.0,42.0,2018-05-08,1.14,1,79
13903497,2861768,106.0,19.0,2019-02-01,0.54,3,69
13497305,2861768,0.0,20.0,2019-02-01,0.54,3,69
13498392,2861768,18.0,31.0,2019-02-01,0.84,3,79
13529037,7202412,44.0,125.0,2019-02-01,3.37,4,110
13526348,7202412,45.0,119.0,2019-02-01,3.21,4,115
20331226,7202412,113.0,52.0,2019-02-01,2.35,4,150
15149137,7202412,118.0,102.0,2019-03-07,3.04,4,160
13545656,6493333,0.0,34.0,2019-02-01,0.93,1,140
13564134,78176513,268.0,50.0,2019-02-01,1.42,1,200
13576581,78325795,246.0,160.0,2019-02-01,4.31,3,129
19387402,78325795,197.0,143.0,2019-05-07,5.77,3,179
30071905,78325795,1.0,29.0,2019-03-07,3.88,3,269
13671558,7127392,0.0,36.0,2018-09-08,0.98,1,67
13761856,20183212,216.0,74.0,2019-03-07,2.03,1,250
13840935,42520485,287.0,57.0,2019-04-07,1.57,1,69
13846934,81747071,0.0,34.0,2019-08-04,0.96,1,165
13848005,81763260,53.0,48.0,2019-02-01,1.4,1,200
13881020,82148918,0.0,55.0,2019-02-01,1.52,1,50
13914201,324628,179.0,122.0,2019-02-01,3.52,1,160
13919213,82623035,232.0,138.0,2019-02-01,3.79,1,155
13974993,82921914,101.0,97.0,2019-02-01,2.79,3,45
13941308,82921914,65.0,121.0,2019-02-01,3.44,3,69
13972708,82921914,72.0,72.0,2019-08-06,2.09,3,69
13971160,50145118,0.0,79.0,2019-02-01,2.24,3,89
15707188,50145118,0.0,3.0,2019-02-01,0.1,3,89
9740150,50145118,0.0,19.0,2019-04-01,0.44,3,89
13998223,61292168,226.0,86.0,2019-01-07,2.43,1,150
14000455,83651013,0.0,62.0,2019-02-01,1.74,1,99
14020396,77498973,8.0,41.0,2019-02-01,1.13,1,122
16883813,5302735,0.0,29.0,2019-09-06,0.99,2,224
14109544,5302735,279.0,137.0,2019-02-01,3.88,2,49
14111092,85006429,322.0,64.0,2019-01-07,1.81,1,69
14126303,85191443,0.0,30.0,2018-04-01,0.84,1,90
20346887,68598597,91.0,22.0,2019-02-01,0.95,2,55
14205217,68598597,34.0,45.0,2019-01-07,1.3,2,65
14237735,12087651,90.0,44.0,2019-02-01,1.27,1,95
14371241,9209911,15.0,71.0,2019-01-07,2.01,1,54
14406807,425806,0.0,29.0,2019-02-01,0.84,1,150
14648556,597901,57.0,55.0,2019-02-01,1.59,1,60
14672524,91194780,56.0,79.0,2019-02-01,2.38,1,56
14682338,20872245,19.0,37.0,2019-02-01,1.06,1,175
14692426,91364768,62.0,42.0,2019-02-01,1.37,1,100
17604613,29893675,0.0,9.0,2019-02-01,0.32,2,25
14714093,29893675,38.0,86.0,2019-02-01,2.47,2,90
14724181,91657065,0.0,38.0,2019-01-01,1.09,1,105
14761949,25543706,215.0,93.0,2019-02-01,2.69,1,80
14933521,93020402,0.0,67.0,2019-01-07,1.96,1,129
14968436,16686968,270.0,114.0,2019-02-01,3.34,1,55
15113479,79321760,110.0,69.0,2019-02-01,2.05,1,300
15226875,31616043,10.0,42.0,2019-02-01,1.34,1,65
22088180,28458209,211.0,19.0,2019-02-01,0.99,2,49
15250435,28458209,203.0,49.0,2019-03-06,1.51,2,59
15360787,98053423,123.0,31.0,2019-06-07,2.63,1,99
18208811,20368225,34.0,120.0,2019-02-01,4.77,3,115
15396351,20368225,101.0,102.0,2019-02-01,3.5,3,200
18208738,20368225,43.0,68.0,2019-02-01,2.9,3,200
15455678,48909179,26.0,55.0,2018-11-12,1.68,1,49
15663603,101131904,39.0,59.0,2019-02-01,1.9,1,40
15715221,37447483,73.0,62.0,2019-02-01,1.94,1,70
15745269,25851147,46.0,49.0,2019-02-01,1.5,1,65
16172498,102383709,115.0,131.0,2019-02-01,4.17,2,58
15817291,102383709,125.0,153.0,2019-01-07,4.74,2,69
15858847,8715723,209.0,141.0,2019-10-06,4.74,5,164
15858922,8715723,221.0,143.0,2019-02-01,4.82,5,164
16739891,8715723,238.0,132.0,2019-02-01,4.37,5,158
17014809,8715723,224.0,95.0,2019-02-01,3.93,5,118
21392524,8715723,244.0,111.0,2019-02-01,5.37,5,174
15874648,102924482,98.0,41.0,2019-09-06,1.31,1,60
15928835,7265110,39.0,32.0,2019-02-01,1.02,1,130
15994498,75710434,63.0,81.0,2019-02-06,2.57,1,150
16009487,69613456,297.0,113.0,2019-02-01,3.55,1,265
16014708,104134325,86.0,113.0,2019-02-01,3.58,1,135
16063885,83278784,273.0,41.0,2019-02-01,1.56,1,160
16124987,105163782,47.0,60.0,2019-01-07,1.92,1,110
16143844,35281088,18.0,45.0,2019-02-01,1.43,1,44
16146708,10332773,102.0,137.0,2019-03-07,4.37,1,110
16154699,102012893,21.0,133.0,2019-07-07,4.21,2,130
16404289,102012893,0.0,2.0,2019-02-01,0.07,2,200
16194815,31820164,80.0,62.0,2019-02-01,2.1,1,100
16274854,106407359,3.0,121.0,2019-12-06,3.89,1,75
32053614,77304447,8.0,19.0,2019-03-07,4.45,3,35
16275887,77304447,45.0,40.0,2019-03-07,1.31,3,45
16290974,67469354,55.0,78.0,2019-04-07,2.49,1,66
16368328,107158006,198.0,119.0,2019-02-01,3.82,1,60
16411398,54246858,257.0,79.0,2019-02-01,3.69,1,110
16449480,43490434,9.0,68.0,2019-11-06,2.33,1,100
16530772,39072326,167.0,94.0,2019-02-01,3.25,1,80
16533105,64471880,65.0,269.0,2019-02-01,8.79,2,87
16735801,64471880,32.0,226.0,2019-03-07,7.75,2,100
16546903,11699708,158.0,81.0,2019-02-01,2.64,1,75
16557384,38853591,99.0,102.0,2019-02-01,3.33,1,25
13374115,17078225,0.0,16.0,2019-02-01,0.44,2,119
16578826,17078225,88.0,36.0,2019-02-01,1.28,2,55
16585605,1236663,25.0,105.0,2019-05-07,3.68,1,50
16627548,2300134,0.0,139.0,2019-02-01,4.59,2,80
16629299,2300134,46.0,148.0,2019-02-01,4.96,2,85
16634459,109162710,334.0,41.0,2019-02-01,1.61,1,141
16677256,110358650,256.0,56.0,2019-07-06,2.01,1,220
16722762,99097436,9.0,145.0,2019-02-01,4.81,1,100
16757281,25137968,23.0,36.0,2019-02-01,1.32,1,50
16766700,18451417,52.0,75.0,2019-02-01,2.52,1,39
16869999,10015933,365.0,48.0,2019-02-01,1.68,1,55
17263550,3236595,1.0,68.0,2019-02-01,2.35,4,58
16954330,3236595,6.0,66.0,2019-02-01,2.24,4,59
17097495,3236595,9.0,48.0,2019-02-01,1.64,4,75
17117631,3236595,0.0,29.0,2019-10-05,1.03,4,120
24655093,4538012,0.0,3.0,2019-02-01,0.27,4,300
17112036,4538012,309.0,71.0,2019-02-01,2.63,4,65
24677673,4538012,0.0,8.0,2019-02-01,0.64,4,65
17111449,4538012,249.0,89.0,2019-02-01,3.28,4,70
17125159,115092398,40.0,78.0,2019-02-01,2.7,1,125
17463059,116889152,45.0,138.0,2019-02-01,4.83,2,135
17318814,116889152,127.0,145.0,2019-02-01,5.0,2,175
17366942,103960,0.0,35.0,2017-09-12,1.24,1,70
17461281,4173425,11.0,65.0,2019-09-06,2.38,1,69
17497776,114093125,48.0,65.0,2019-02-01,2.3,1,100
17618446,119779683,62.0,61.0,2018-03-08,2.21,1,158
17682955,54677014,160.0,72.0,2019-02-01,2.59,1,79
17743697,14746465,157.0,49.0,2019-02-01,1.76,1,89
17848627,122118705,218.0,36.0,2019-02-01,3.17,1,79
17856672,53978622,268.0,80.0,2019-02-01,2.92,2,149
22699135,53978622,160.0,8.0,2019-02-01,0.51,2,175
18139095,3988482,0.0,45.0,2018-06-08,1.82,1,199
18173198,274333,89.0,65.0,2019-03-06,2.44,3,31
33932486,274333,2.0,0.0,2019-02-01,0.72,3,20
31572850,274333,49.0,2.0,2019-11-05,0.95,3,87
18188738,27403581,194.0,52.0,2019-02-01,1.95,1,49
6071870,21940966,191.0,7.0,2019-07-01,0.15,2,50
18227529,21940966,5.0,82.0,2019-05-07,3.17,2,140
18303895,126592760,247.0,98.0,2019-02-07,3.67,1,125
18309885,3341119,120.0,43.0,2019-01-06,1.65,1,100
18411056,127567480,256.0,52.0,2019-07-07,5.05,1,295
18462291,57900598,0.0,40.0,2019-02-01,1.51,1,80
18476474,98861076,204.0,136.0,2019-02-07,5.13,1,90
18488335,12293403,40.0,35.0,2019-02-01,1.36,2,85
19720270,12293403,157.0,21.0,2019-02-01,0.89,2,150
18503701,128413939,189.0,88.0,2019-02-01,3.36,1,78
18506841,75279920,96.0,89.0,2019-02-07,3.41,1,275
18561200,1260642,0.0,65.0,2019-02-01,2.47,1,70
18647217,128531725,18.0,103.0,2019-02-01,3.93,2,55
18648243,128531725,1.0,41.0,2019-01-04,1.57,2,75
18650087,21854022,84.0,78.0,2019-07-07,3.0,1,200
18688150,24906403,170.0,51.0,2019-05-07,2.26,1,60
18731641,53560822,14.0,49.0,2019-02-07,1.92,1,95
18752307,130461656,67.0,51.0,2019-02-01,1.96,1,195
19011068,132635232,362.0,59.0,2019-02-01,2.38,1,99
19163361,132559039,13.0,38.0,2019-02-01,1.71,1,60
19180868,128744452,242.0,39.0,2019-02-01,1.65,1,52
19192149,27694509,28.0,98.0,2019-02-01,4.07,1,100
19265835,1366844,9.0,71.0,2019-09-06,3.52,1,135
19281846,94877519,65.0,40.0,2019-02-01,1.69,1,180
19404654,88861099,208.0,55.0,2019-02-01,2.24,1,88
19474652,136638556,359.0,29.0,2019-02-01,1.22,1,85
19568889,137512725,116.0,36.0,2019-02-01,1.49,1,77
22009898,41940272,5.0,6.0,2019-02-01,0.31,3,54
22010459,41940272,6.0,11.0,2019-02-01,0.61,3,73
19621939,41940272,77.0,44.0,2019-02-01,1.91,3,75
20557646,59432400,3.0,20.0,2019-07-01,0.9,2,50
19633139,59432400,188.0,31.0,2019-02-01,1.31,2,120
19691986,138713312,129.0,93.0,2019-02-01,3.92,1,115
19818960,1693845,75.0,33.0,2019-02-06,1.4,1,135
19981889,44194869,58.0,62.0,2019-02-01,2.79,1,100
2255501,11297009,331.0,21.0,2018-11-10,0.36,4,67
5288376,11297009,330.0,15.0,2017-04-09,0.29,4,59
2214831,11297009,327.0,153.0,2019-02-01,2.39,4,99
20183458,11297009,361.0,35.0,2019-02-01,1.63,4,130
20184035,143700620,275.0,40.0,2019-02-01,1.76,1,130
20228284,132342343,72.0,64.0,2019-02-01,2.85,1,147
20356917,145199414,330.0,68.0,2019-02-01,2.97,1,70
20390763,145391611,97.0,86.0,2019-03-07,4.01,1,50
20467141,22822259,63.0,67.0,2019-06-07,2.99,1,90
20499320,1097753,178.0,34.0,2019-01-07,1.52,1,125
20649144,139119594,200.0,92.0,2019-01-07,4.1,1,77
20695930,148124467,86.0,34.0,2019-02-01,1.58,1,89
20707833,148241246,57.0,69.0,2019-01-07,3.16,1,65
20743194,104116468,66.0,55.0,2019-02-07,2.52,1,90
20796595,145872703,169.0,36.0,2019-02-01,1.65,2,70
20440432,145872703,355.0,26.0,2019-09-06,1.17,2,85
20800449,6805463,44.0,59.0,2019-02-01,2.71,1,65
20819020,103380674,0.0,80.0,2019-02-01,3.6,1,55
20848135,149608542,205.0,84.0,2019-02-01,3.8,1,65
20884271,68992648,0.0,47.0,2019-02-01,2.16,1,53
21098719,127743419,4.0,39.0,2019-06-05,1.83,1,70
21147708,152584041,0.0,44.0,2019-02-01,2.23,1,170
22794168,8637211,257.0,11.0,2019-02-01,0.79,4,49
21175597,8637211,292.0,29.0,2019-02-01,1.36,4,70
21175160,8637211,309.0,53.0,2019-02-01,2.49,4,85
21862155,8637211,84.0,105.0,2019-01-07,5.33,4,89
21204890,61678511,11.0,100.0,2019-02-07,4.69,1,55
21239728,57460773,18.0,63.0,2019-02-01,3.71,1,99
21272115,68557372,182.0,60.0,2019-02-01,3.25,2,75
24553891,68557372,9.0,8.0,2019-02-01,0.66,2,75
3531345,12337318,80.0,28.0,2019-02-01,0.82,2,70
21324522,12337318,101.0,38.0,2019-10-06,1.89,2,200
21408195,145242566,7.0,61.0,2019-02-01,2.99,2,25
21394087,145242566,0.0,86.0,2019-02-01,4.32,2,30
21399985,7658248,0.0,76.0,2019-02-01,3.68,2,85
21406187,7658248,0.0,78.0,2019-02-01,3.77,2,85
21434692,111663504,69.0,69.0,2019-03-07,3.36,1,150
21436653,155400834,135.0,82.0,2019-02-01,4.44,1,245
21457703,6945444,92.0,62.0,2019-02-01,3.44,1,173
21461901,916804,26.0,83.0,2019-01-07,4.14,1,79
21485174,156060717,1.0,33.0,2019-02-01,1.61,1,175
21503589,50332029,41.0,139.0,2019-02-01,6.9,1,95
21550720,91747804,39.0,33.0,2019-10-06,1.64,1,80
21550808,45466335,28.0,67.0,2019-02-01,3.47,2,69
28563801,45466335,301.0,36.0,2019-06-07,4.62,2,250
28611623,45835291,299.0,37.0,2019-02-01,3.88,6,53
30067603,45835291,270.0,31.0,2019-02-01,4.04,6,47
30340086,45835291,54.0,29.0,2019-02-01,4.05,6,40
30233548,45835291,11.0,35.0,2019-02-01,4.73,6,50
21596520,45835291,95.0,124.0,2019-02-07,6.1,6,55
27639832,45835291,22.0,49.0,2019-02-01,4.55,6,70
21607905,81908583,47.0,89.0,2019-02-01,4.44,1,80
21629318,5132258,65.0,33.0,2019-02-01,1.74,2,80
22174455,5132258,0.0,14.0,2019-09-03,0.73,2,200
21633295,155403600,147.0,76.0,2019-02-01,4.07,1,265
21698446,32798079,117.0,94.0,2019-03-07,4.65,1,98
21709891,158054102,49.0,66.0,2019-06-07,3.28,3,47
21711690,158054102,49.0,68.0,2019-06-07,3.38,3,47
31956393,158054102,71.0,1.0,2019-02-01,1.0,3,60
21931508,19739033,121.0,75.0,2019-02-01,3.93,2,85
26660828,19739033,0.0,3.0,2019-01-04,0.31,2,250
22147426,161742462,293.0,40.0,2019-02-01,2.35,1,249
22176026,126397762,0.0,7.0,2019-02-01,0.36,3,39
22288453,126397762,0.0,55.0,2019-12-01,2.91,3,69
22167066,126397762,51.0,63.0,2019-02-01,3.28,3,79
22176678,110142237,1.0,32.0,2019-02-07,1.69,1,90
22292617,4520714,21.0,77.0,2019-02-01,4.16,1,130
22370132,163574555,277.0,69.0,2019-05-07,3.73,1,120
22370386,126735001,0.0,36.0,2019-02-01,1.94,1,78
22406109,54656266,25.0,38.0,2019-02-01,2.05,1,90
22611934,74982218,38.0,45.0,2019-01-07,2.53,2,32
29874869,74982218,0.0,3.0,2019-02-01,0.39,2,55
22433291,84716175,180.0,14.0,2019-01-01,0.76,2,65
22619073,84716175,180.0,49.0,2019-02-01,2.72,2,95
22683699,42082112,56.0,34.0,2019-02-01,2.03,1,95
22686751,167208041,0.0,78.0,2019-06-07,4.43,1,173
23232087,127740507,48.0,83.0,2019-03-07,4.97,2,47
22705516,127740507,0.0,103.0,2019-07-07,5.89,2,65
34448753,116874533,330.0,8.0,2019-02-07,4.44,2,55
22729984,116874533,331.0,30.0,2019-01-07,1.88,2,90
22811207,90064069,19.0,103.0,2019-05-07,5.94,1,60
23012588,170724620,1.0,50.0,2019-02-01,3.69,1,65
23369991,174180669,333.0,37.0,2019-07-07,2.32,1,179
